Car Name,Make,Model,KM's driven,Price,Fuel_Diesel,Fuel_Hybrid,Fuel_Petrol,Transmission_Manual,Car Age
Toyota collora 2017,Toyota,Corolla XLI,140000,2700000,False,False,True,True,7
"Hyundai Santro Club 1.0 , Model 2004 / 2005 Registered",Hyundai,Santro,288000,1045000,False,False,True,True,20
Honda city Aspire prismatic 1.3 i-vtec,Honda,City Aspire,68000,3325000,False,False,True,False,7
Mira original paint,Daihatsu,Mira,82000,2650000,False,False,True,False,9
Santro Hyundai 2006 Model manual,Hyundai,Santro,201000,880000,False,False,True,True,18
suzuki Bolan vx,Suzuki,Bolan,50000,950000,False,False,True,True,7
Corolla Altis 1.6,Toyota,Corrolla Altis,95000,4750000,False,False,True,False,6
Honda city Aspire 2017,Honda,City Aspire,120000,3450000,False,False,True,True,7
ALTO 2003 MODEL FULLY LOADED,Suzuki,Alto,59635,620000,False,False,True,False,21
Good Condition Mira,Daihatsu,Mira,154000,2100000,False,False,True,False,13
Toyota corolla Grande 2016,Toyota,Corrolla Altis,86000,3785000,False,False,True,False,8
Daihatsu Mira L Package 2014/2017,Daihatsu,Mira,130000,2200000,False,False,True,False,10
Honda City Sale,Honda,City IVTEC,37000,3700000,False,False,True,False,5
suzuki alto,Suzuki,Alto,84000,925000,False,False,True,True,15
Total genuine,KIA,Picanto,31000,2990000,False,False,True,False,2
Mitsibuishi Minicab 2012,Mitsubishi,Minicab Bravo,126000,1400000,False,False,True,False,12
inside janean ha outsid  shower ha,Chevrolet,Exclusive,6000,580000,False,False,True,False,20
Toyota pixis van same as hijet cargo,Daihatsu,Hijet,125000,1530000,False,False,False,False,10
xli Corolla  2008 model,Toyota,Corolla XLI,155555,1600000,False,False,True,True,16
seal bay,Hyundai,Santro,200000,900000,False,False,True,True,20
Mohallah Moti Gate near main Bazar narowal,Honda,Civic EXi,195000,1750000,False,False,True,False,22
2007 Model lahore Number plate Contact Number 03445680857,Suzuki,Bolan,100000,685000,False,False,True,True,17
for sale,Suzuki,Cultus VXR,35000,800000,False,False,True,True,18
Honda City 2017,Honda,City IVTEC,110000,3200000,False,False,True,True,7
Suzuki bolan 2012 Neat & clean excellent condition,Suzuki,Bolan,100000,880000,False,False,True,True,12
kia classic 2004 1st owner,KIA,Classic,100000,1250000,False,False,True,True,20
Honda City automatic better wagonr alto corolla move,Honda,City IVTEC,99000,1195000,False,False,True,False,21
Mitsubishi Lancer GLX 1.6,Mitsubishi,Lancer,170000,1500000,False,False,True,True,19
brand new car he ac chil,Suzuki,Cultus VXR,12345,810000,False,False,True,True,16
HONDA CIVIC 2000 (auto),Honda,Civic Prosmetic,190000,1270000,False,False,True,False,24
DAIHATSU MIRA 2020,Daihatsu,Mira,46300,3650000,False,False,True,False,4
Kia classic 2001 model,KIA,Classic,123456,400000,False,False,True,True,23
HOMDA CIVIC REBORN 2011 MODEL,Honda,Civic Prosmetic,115000,2300000,False,False,True,False,13
Suzuki every 2008/2013,Suzuki,Every,82000,1300000,False,False,True,False,16
Suzuki Baleno 2004 Model,Suzuki,Baleno,1234,860000,False,False,True,True,20
Honda city aspire 1.3 auto,Honda,City Aspire,81000,3000000,False,False,True,False,9
Toyota Corolla Altis 1.6 cc,Toyota,Corrolla Altis,130000,4000000,False,False,True,False,9
Honda City Vario 2006,Honda,City Vario,100000,1750000,False,False,True,False,18
Toyota Corolla Altis SR,Toyota,Corrolla Altis,145000,2300000,False,False,True,False,15
santro exactive 2004 lush condition,Hyundai,Santro,120000,1050000,False,False,True,True,20
Cultus 2010 Modal,Suzuki,Cultus VXR,81000,1015000,False,False,True,True,14
Chevrolet exclusive for sale,Chevrolet,Exclusive,150000,550000,False,False,True,True,21
Mira X memorial,Daihatsu,Mira,100000,2480000,False,False,True,False,6
suzuki every box,Suzuki,Every,120506,1850000,False,False,True,False,7
CIVIC PRISMATIC 2005 FULL OPTION BELOW ROOF,Honda,Civic Prosmetic,111111,1540000,False,False,False,False,19
Honda city 2000model,Honda,City Vario,100000,1300000,False,False,True,False,24
Suzuki Swift DLX 1.3 MODEL 2014,Suzuki,Swift,130000,1990000,False,False,True,True,10
Honda city 1.3,Honda,City IVTEC,135000,2399999,False,False,True,True,13
Suzuki Alto,Suzuki,Alto,110000,630000,False,False,True,True,18
Toyota Corolla Grande 2017,Toyota,Altis Grande,80000,4950000,False,False,True,False,7
Changan Alsvin 1.5 Lumiere,Changan,Alsvin,8500,4200000,False,False,True,False,2
HIJET 2007 MODEL 2009 LAHORE REGISTERED,Daihatsu,Hijet,80000,1000000,False,False,True,False,17
Gli 2017,Toyota,Corolla GLI,151000,3700000,False,False,True,True,7
Chevrolet Joy 1000cc Car For Sale,Chevrolet,Joy,140000,925000,False,False,True,True,18
Santro 2007 for urgent  seal,Hyundai,Santro,150000,1125000,False,False,True,True,17
honda city,Honda,City IVTEC,88000,2220000,False,False,True,True,12
KIA PICANTO 2022 Lush condition,KIA,Picanto,11400,3100000,False,False,True,True,2
Mira 2 Door Automatic,Daihatsu,Mira,156000,1270000,False,False,True,False,17
wagonr vxr 0317//5585/975,Suzuki,Wagon R,96000,2300000,False,False,True,True,6
FAW X-PV 2019 model phone number 03037694271,FAW,X-PV,70000,1375000,False,False,True,True,5
Like a new car exch posibol,Daihatsu,Cuore,58000,825000,False,False,True,True,16
Suzuki mehran,Suzuki,Mehran VXR,22800,1300000,False,False,True,True,6
Suzuki mehran 2008,Suzuki,Mehran VXR,9000,720000,False,False,True,True,16
Se saloon 2003 Automatic white lahore num,Toyota,Corrolla Altis,100000,1875000,False,False,False,False,21
suzuki baleno 04 moble,Suzuki,Baleno,111111,1000000,False,False,True,True,20
Honda city 2015,Honda,City IVTEC,78000,2900000,False,False,True,True,9
hujra shah muqeem,Suzuki,Cultus VXR,125000,720000,False,False,True,True,19
Changan Alsvin Comfort 1.37L MT (Urgent Sale),Changan,Alsvin,8990,3500000,False,False,True,True,3
Daihatsu Mira X 2015/2019 Red,Daihatsu,Mira,86500,2600000,False,False,True,False,9
genuine #03128115722,Suzuki,Bolan,63000,1150000,False,False,False,True,15
FAW V2 1.3VVTi,FAW,V2,120000,1200000,False,False,True,True,8
Suzuki wagon R VXL,Suzuki,Wagon R,99000,1750000,False,False,True,True,9
Honda city ivtec,Honda,City IVTEC,90000,3200000,False,False,True,True,6
suzuki bolan,Suzuki,Bolan,57000,1070000,False,False,True,True,8
Suzuki Alto (2008),Suzuki,Alto,105000,740000,False,False,True,True,16
honda City 2016,Honda,City IVTEC,108000,2850000,False,False,True,True,8
change possible,FAW,X-PV,68000,1300000,False,False,True,True,6
alto VXR,Suzuki,Alto,42000,2475000,False,False,True,True,3
honda city 2015 Model,Honda,City Aspire,160000,3100000,False,False,True,False,9
"Total genuine. not a single repair or touching, all functions working",Honda,City IVTEC,35000,4350000,False,False,True,True,3
Honda city 2006,Honda,City IDSI,172500,1900000,False,False,True,True,18
Toyota Carolla Gli 2011 Model,Toyota,Corolla GLI,221580,2700000,False,False,True,True,13
swift 2007 model fresh car 1 to 2 piece touchup original color,Suzuki,Swift,98000,1900000,False,False,True,False,17
karvaan plus 2021 Urgent sale,Changan,Karvaan,80000,2350000,False,False,True,True,3
Daihatsu Mira 2 door 2013/2015,Daihatsu,Mira,91000,1850000,False,False,True,False,11
Toyota Corolla Xli 2009 03238408234,Toyota,Corolla XLI,125000,1950000,False,False,True,True,15
Daihatsu Mira 2020,Daihatsu,Mira,10000,3375000,False,False,True,False,4
mira 2014/2019,Daihatsu,Mira,89000,2250000,False,False,True,False,10
kia picanto 2020/21 model total Janine,KIA,Picanto,35000,2340000,False,False,True,True,4
Suzuki cultus VXR Limited edition 2016,Suzuki,Cultus VXR,91500,1370000,False,False,True,True,8
Suzuki Cultus A. R. MOTOR,Suzuki,Cultus VXR,82000,1580000,False,False,True,True,8
Changan karvaan plus 2021,Changan,Karvaan,39000,2400000,False,False,True,True,3
mehran VXR. AC. 2007. dha1 secter a. street 2 Chowk (Islamabad),Suzuki,Mehran VXR,120000,690000,False,False,True,True,17
Suzuki Alto VXR,Suzuki,Alto,115000,1075000,False,False,True,True,19
Changan Karvaan standard 2021 model,Changan,Karvaan,26000,1900000,False,False,True,True,3
Suzuki Alto VXR 1000CC,Suzuki,Alto,160000,1095000,False,False,True,True,14
KIA Picanto 1.0 AT 2022,KIA,Picanto,24300,2950000,False,False,True,False,2
Suzuki Swift GL CVT as good as new,Suzuki,Swift,16000,4050000,False,False,True,False,2
Honda City Vario 2006 Automatic,Honda,City Vario,164200,2050000,False,False,True,False,18
Toyota Corolla Altis Automatic,Toyota,Corrolla Altis,76000,4275000,False,False,True,False,7
Changan Karvaan Plus 2023 model,Changan,Karvaan,7780,2950000,False,False,True,True,1
course is good condition location multan,Daihatsu,Cuore,23568,850000,False,False,True,True,14
Model 2016 GLI,Toyota,Corolla GLI,145756,3250000,False,False,True,True,8
wagon r 2016 vxl,Suzuki,Wagon R,150000,1790000,False,False,True,True,8
Honda civic 2013 automatic UG,Honda,Civic Oriel,120000,3160000,False,False,True,False,11
Passo 1.3 for sale,Toyota,Passo,131000,1810000,False,False,True,False,19
suzuki bolan 2005,Suzuki,Bolan,95200,590000,False,False,False,True,19
Toyota Corolla XLI 2012,Toyota,Corolla XLI,170000,2340000,False,False,True,True,12
Honda civic,Honda,Civic Oriel,70000,3500000,False,False,True,False,11
merecedes benz c180,Mercedes,C Class,275000,2750000,False,False,True,False,17
Suzuki,Suzuki,Mehran VXR,30000,1380000,False,False,True,True,6
Mercedes C Class 200 2016 model UK import for sale,Mercedes,C Class,205000,4200000,False,False,True,False,16
Suzuki wagnoR VXR 2019 Model  03053900066,Suzuki,Wagon R,88263,2120000,False,False,True,True,5
Alto VXR good condition car,Suzuki,Alto,11000,2475000,False,False,True,True,2
Honda City Aspire 1.3,Honda,City Aspire,116000,3000000,False,False,True,True,8
Suzuki Every 2018/model. 2023. fresh clear .,Suzuki,Every,95000,2680000,False,False,True,False,6
Alto 2007 Excellent condition Urgent sale,Suzuki,Alto,100000,590000,False,False,True,True,17
Honda city 2000 model for sale,Honda,City Vario,12345,1000000,False,False,True,True,24
Full genuine Chilled Ac Mint Condition  family used coure,Daihatsu,Cuore,25325,750000,False,False,True,True,18
TOYOTA COROLLA,Toyota,Corolla GLI,13000,1650000,False,False,True,True,17
meera G push start Full option,Daihatsu,Mira,77000,2400000,False,False,True,False,11
good look home use,Toyota,Corolla GLI,133500,3150000,False,False,True,True,8
Chevrolet 2003 model golden colour for sale,Chevrolet,Exclusive,202455,650000,False,False,True,True,21
Alsvin for sale 03068634544,Changan,Alsvin,29000,3200000,False,False,True,True,3
Mehran 2016 VXR original condition,Suzuki,Mehran VXR,38500,1180000,False,False,True,True,8
Beautiful Minica Car 2007 Reg 2013 for Sale,Mitsubishi,Minica,120000,1318000,False,False,True,False,17
Suzuki Every Join Hybrid 2018,Suzuki,Every,80000,2820000,False,False,True,False,6
HONDA CIVIC 2014,Honda,Civic Oriel,115000,3450000,False,False,True,False,10
Toyota Corolla Altis 1.6,Toyota,Corrolla Altis,72000,4775000,False,False,True,False,5
Toyota Corolla GLI 2018 Model Black Color,Toyota,Corolla GLI,62000,4050000,False,False,True,True,6
Honda city 2016 manual,Honda,City IVTEC,180000,2945000,False,False,True,True,8
Suzuki cultes condition 10/10 Dacomants original,Suzuki,Cultus VXR,5254,705000,False,False,True,True,19
Gli   2008,Toyota,Corolla GLI,173000,1760000,False,False,True,True,16
Honda City 2017,Honda,City IVTEC,77955,3100000,False,False,True,True,7
Suzuki Bolan 2018 lush condition Home used,Suzuki,Bolan,68000,1350000,False,False,True,True,6
Altis 1.6,Toyota,Corrolla Altis,28000,4800000,False,False,True,False,4
Honda City Model 2021,Honda,City IVTEC,35000,4400000,False,False,True,False,3
Honda City vario in original for urgent sale,Honda,City Vario,150000,1850000,False,False,True,False,16
Honda City Aspire Prosmatec 1.5 i-VTEC,Honda,City Aspire,59200,4000000,False,False,True,False,5
Suzuki Bolan carry box,Suzuki,Bolan,70000,890000,False,False,True,True,8
Good condition bolan and good drive document orginal,Suzuki,Bolan,45000,800000,False,False,True,True,9
santro for sale,Hyundai,Santro,234000,850000,False,False,True,True,18
Honda City 1.5 Manual Transmission,Honda,City IVTEC,139000,3895000,False,False,True,True,5
Suzuki mehran vxr,Suzuki,Mehran VXR,30000,1200000,False,False,True,True,6
Like New Full Original Suzuki Alto VX 2022 Manual For Sale,Suzuki,Alto,15000,2200000,False,False,True,True,2
hijet Daihatsu,Daihatsu,Hijet,281040,1500000,False,False,True,False,7
HIROOF 2008 MODEL FULL GENUINE ENGINE GENIUN CONDITIONS,Suzuki,Bolan,1001,620000,False,False,True,True,16
Daihatsu Mira G Package (key) 2013,Daihatsu,Mira,92000,2250000,False,False,True,False,11
Urgent Sale XLI Converted to GLI in Good Condition,Toyota,Corolla XLI,476000,1780000,False,False,True,True,15
Toyota yaris X 2020 model 1500cc pushstart  orignal 03102753539,Toyota,Yaris,43500,3950000,False,False,True,False,4
Honda city idsi vario automatic,Honda,City Vario,145317,1350000,False,False,True,False,19
Hyundai Santro GV Club 2007 Model,Hyundai,Santro,144000,980000,False,False,True,True,17
Mehran Vxr 2010 model neat & clean,Suzuki,Mehran VXR,95293,850000,False,False,True,True,14
family used hiroof good condition model 2014,Suzuki,Bolan,23000,870000,False,False,True,True,10
Daihatsu mira 2020/2023,Daihatsu,Mira,42000,3600000,False,False,True,False,4
HOME USED TOYOTA PASSO (TOTAL IN SEALS),Toyota,Passo,105000,2170000,False,False,True,False,11
Civic Rebirth Full Option Manual Variant,Honda,Civic Oriel,106000,3100000,False,False,True,True,11
Toyota Yaris 1.5 X CVT-I,Toyota,Yaris,49000,4350000,False,False,True,False,3
Santro club GV converted to Exec 2005,Hyundai,Santro,200000,1000000,False,False,True,True,19
Family Used Suzuki Every Mazda in 6 Gear Manual Transmission,Suzuki,Every,87700,1395000,False,False,True,True,14
Honda reborn,Honda,Civic Prosmetic,200000,1750000,False,False,True,False,18
honda civic full option black,Honda,Civic Prosmetic,130000,3500000,False,False,True,False,10
Honda city Modulo 1.3 ivtec,Honda,City IVTEC,110000,2980000,False,False,True,True,9
First owner santro club executive,Hyundai,Santro,100000,1350000,False,False,True,True,17
DAIHATSU MIRA EIS ECO IDEAL,Daihatsu,Mira,88000,2075000,False,False,True,False,13
Toyota yaris Ativ1.5 X,Toyota,Yaris,42000,4575000,False,False,True,False,3
suzuki boln,Suzuki,Bolan,65000,1000000,False,False,True,True,9
Suzuki Alto VXL AGS Automatic 2022 Model,Suzuki,Alto,9500,2760000,False,False,True,False,2
Hijet 12/16 Full Gen,Daihatsu,Hijet,100000,1450000,False,False,True,True,8
Dishastu mira 2019 model 2023 import,Daihatsu,Mira,35000,2875000,False,False,True,False,5
ALTO 2012 VXR FOR SALE.  Watts app 03332349913,Suzuki,Alto,56000,1160000,False,False,True,True,12
Toyota Corrola Altis 1.6,Toyota,Corrolla Altis,78000,4490000,False,False,True,False,6
honda civic 2007,Honda,Civic Oriel,138000,2050000,False,False,True,True,17
urgent sale,Suzuki,Every,115245,1730000,False,False,True,False,6
Changan Karvaan PLUS 2023,Changan,Karvaan,8300,2550000,False,False,True,True,1
Suzuki wagon r vxr 2015 model contact 03131772149,Suzuki,Wagon R,80000,1620000,False,False,True,True,9
Suzuki Mehran VXR 2009,Suzuki,Mehran VXR,50260,540000,False,False,True,True,15
Toyota Corolla Altis 1.6 2014 model mint condition,Toyota,Corrolla Altis,88000,3700000,False,False,True,False,10
Mitsubishi Minicab,Mitsubishi,Minicab Bravo,100000,1400000,False,False,True,True,7
paso 2005/12 automatic apna engine full original,Toyota,Passo,12345,1535000,False,False,True,False,19
Suzuki ravi pick up,Suzuki,Ravi,61000,1200000,False,False,True,True,5
Total Genuine Suzuki Mehran VX Model 2017 (AC Heater Working),Suzuki,Mehran VX,42000,1215000,False,False,True,True,7
DAIHATSU MIRA X-MEM,Daihatsu,Mira,93000,2125000,False,False,True,False,11
Suzuki Swift GLX CVT As good as new,Suzuki,Swift,17000,4500000,False,False,True,False,2
honda city 2006 almost geniun seal 2seal,Honda,City IDSI,110000,1650000,False,False,True,True,18
alto vxr child ac urgent sell,Suzuki,Alto,12345,595000,False,False,True,True,17
Suzuki Bolan,Suzuki,Bolan,120000,925000,False,False,True,True,11
Baleno 2005 JXR,Suzuki,Baleno,157000,1150000,False,False,True,True,19
Suzuki swift 2012,Suzuki,Swift,170000,1795000,False,False,True,True,12
Mira L package,Daihatsu,Mira,98000,2150000,False,False,True,False,9
Change alsvin,Changan,Alsvin,18650,4050000,False,False,True,False,1
Toyota GLi 1.3,Toyota,Corolla GLI,132000,3500000,False,False,True,True,9
Honda City 2013 Model,Honda,City IVTEC,110000,2600000,False,False,True,True,11
Honda city 1.3 aspire automatic,Honda,City Aspire,125035,3400000,False,False,True,False,9
suzuki alto vxr 660 cc,Suzuki,Alto,60000,2100000,False,False,True,True,5
bolan efi 2012,Suzuki,Bolan,86000,885000,False,False,True,True,12
home yos car all oky bayomtric majod ha,Suzuki,Alto,150000,730000,False,False,True,True,19
good condition cars,KIA,Picanto,56000,3050000,False,False,True,False,4
car for sale Honda city 2000 model automatic,Honda,City Aspire,70000,1000000,False,False,True,False,24
Suzuki Swift Dlx,Suzuki,Swift,103000,1595000,False,False,True,True,12
hiroof 2007 model 03112399927,Suzuki,Bolan,95623,800000,False,False,True,True,17
Daihatsu hijet 2013 full original,Daihatsu,Hijet,80000,1550000,False,False,True,False,11
Honda City Aspire Prosmatec 1.5 i-VTEC 2018,Honda,City Aspire,85000,4100000,False,False,True,False,6
Honda civic,Honda,Civic Oriel,144000,4700000,False,False,True,False,8
ac l p g on ha,Suzuki,Alto,56480,850000,False,False,True,True,16
Suzuki Alto (Japanese Alto),Suzuki,Alto,55000,1000000,False,False,True,False,19
scheme Bolan for sale,Suzuki,Bolan,135000,700000,False,False,True,True,9
Xli Black Queen 2010 Urjent Sale 03017732236,Toyota,Corolla XLI,135000,2095000,False,False,True,True,14
original car bTb,Suzuki,Wagon R,40000,2300000,False,False,True,True,6
HONDA CIVIC PROSMATIC 2007/08 LOCATION IN GUJRANWALA,Honda,Civic Prosmetic,99368,2125000,False,False,True,False,17
